code_2022,code_2017,level_2022,level_2017,split,description_2022,description_2017
2035455006,2035450006,D,D,True,"Manufacturing of other edge worked lumber, treated (excluding siding and flooring)","Manufacturing of wood siding, flooring, and other edge worked lumber, treated"
2035475000,2035475000,B,B,False,Manufacturing of laminated veneer lumber,Manufacturing of laminated veneer lumber
2035500000,2035500000,B,B,False,"Manufacturing of other engineered structural wood members, excluding trusses and laminated veneer lumber (including glued laminated timber, beams, wood I-joists, I-beams)","Manufacturing of other engineered structural wood members, excluding trusses and laminated veneer lumber (including glued laminated timber, beams, wood I-joists, I-beams)"
2035525000,2035525000,B,B,False,Manufacturing of wood trusses (all types),Manufacturing of wood trusses (all types)
2035550000,2035550000,B,B,False,"Manufacturing of railway crossties, mine ties, switch ties, and bridge ties, treated","Manufacturing of railway crossties, mine ties, switch ties, and bridge ties, treated"
2035575000,2035575000,B,B,False,Manufacturing of railway crossties and mine ties (untreated),Manufacturing of railway crossties and mine ties (untreated)
2035600000,2035600000,B,B,False,"Manufacturing of wood poles, piles, and posts, treated","Manufacturing of wood poles, piles, and posts, treated"
2035625000,2035625000,B,B,False,"Manufacturing of plywood and sawn wood fence pickets, paling, and rails, treated","Manufacturing of plywood and sawn wood fence pickets, paling, and rails, treated"
2035650000,2035650000,B,B,False,"Manufacturing of sawn wood fence pickets, posts, and rails not assembled into fence sections","Manufacturing of sawn wood fence pickets, posts, and rails not assembled into fence sections"
2035675000,2035675000,B,B,False,"Manufacturing of wood fence pickets, posts, and rails assembled into fence sections","Manufacturing of wood fence pickets, posts, and rails assembled into fence sections"
2035700000,2035700000,B,B,False,"Manufacturing of decorative block (including screen block, split block, slump block, shadowal block, etc.)","Manufacturing of decorative block (including screen block, split block, slump block, shadowal block, etc.)"
2035725000,2035725000,B,B,False,"Manufacturing of concrete pavers (including grid, interlocking, etc.)","Manufacturing of concrete pavers (including grid, interlocking, etc.)"
2035750000,2035750000,B,B,False,Manufacturing of concrete brick,Manufacturing of concrete brick
2035775000,2035775000,B,B,False,Manufacturing of building or common brick,Manufacturing of building or common brick
2035800000,2035800000,B,B,False,"Manufacturing of glazed brick and other brick (paving, floor, and sewer)","Manufacturing of glazed brick and other brick (paving, floor, and sewer)"
2035900000,2035900000,B,B,False,"Manufacturing of monumental stone, dressed dimension granite (including gneiss, syenite, diorite, and cut granite)","Manufacturing of monumental stone, dressed dimension granite (including gneiss, syenite, diorite, and cut granite)"
2035980000,2035925000,B,B,True,Manufacturing of granite building stone and other dressed dimension granite products (excluding monumental stone and floor and wall tiles),"Manufacturing of building stone and other dressed dimension granite products, excluding monumental stone"
2035985000,2035950000,B,B,True,"Manufacturing of dressed dimension limestone, including dolomite, travertine, calcareous, tufa, and cut limestone (excluding floor and wall tiles)","Manufacturing of dressed dimension limestone (including dolomite, travertine, calcareous, tufa, and cut limestone)"
2035990000,2035975000,B,B,True,"Manufacturing of dressed dimension marble and other stone (excluding granite, limestone, and floor and wall tiles)",Manufacturing of dressed dimension marble and other stone
2035990003,2035975003,D,D,True,"Manufacturing of dressed dimension marble building stone, monumental stone, and other marble products (excluding floor and wall tiles)","Manufacturing of dressed dimension building stone, monumental stone, and other marble products"
2035990006,2035975006,D,D,True,"Manufacturing of other dressed dimension stone and other dressed dimension stone products, including slate, sandstone, gabbro, and basalt (excluding floor and wall tiles)","Manufacturing of other dressed dimension stone (including slate, sandstone, gabbro, basalt, etc.), and other dressed dimension stone products"
2036000000,2036000000,B,B,False,"Manufacturing of clay floor and wall tile, glazed and unglazed (including ceramic mosaic tile)","Manufacturing of clay floor and wall tile, glazed and unglazed (including ceramic mosaic tile)"
2036000003,2036000003,D,D,False,Manufacturing of glazed floor and wall tile having a facial area greater than or equal to 6 square inches and less than 59 square inches,Manufacturing of glazed floor and wall tile having a facial area greater than or equal to 6 square inches and less than 59 square inches
2036000006,2036000006,D,D,False,Manufacturing of glazed floor and wall tile having a facial area greater than or equal to 59 square inches,Manufacturing of glazed floor and wall tile having a facial area greater than or equal to 59 square inches
2036000009,2036000009,D,D,False,Manufacturing of glazed and unglazed ceramic mosaic tile having a facial area less than 6 square inches,Manufacturing of glazed and unglazed ceramic mosaic tile having a facial area less than 6 square inches
2036000012,2036000012,D,D,False,"Manufacturing of unglazed tile, including unglazed quarry tile having a facial area greater than or equal to 6 square inches","Manufacturing of unglazed tile, including unglazed quarry tile having a facial area greater than or equal to 6 square inches"
2036005000,2035925000,B,B,True,"Manufacturing of granite, marble, and other stone floor and wall tiles","Manufacturing of building stone and other dressed dimension granite products, excluding monumental stone"
2036005000,2035950000,B,B,True,"Manufacturing of granite, marble, and other stone floor and wall tiles","Manufacturing of dressed dimension limestone (including dolomite, travertine, calcareous, tufa, and cut limestone)"
2036005000,2035975000,B,B,True,"Manufacturing of granite, marble, and other stone floor and wall tiles",Manufacturing of dressed dimension marble and other stone
2036025000,2036025000,B,B,False,Manufacturing of carbon steel concrete reinforcing bars,Manufacturing of carbon steel concrete reinforcing bars
2036035000,2036030000,B,B,True,"Manufacturing of softwood plywood products (rough, sanded, and specialties)",Manufacturing of wood sheathing products
2036035000,2036030006,B,D,False,"Manufacturing of softwood plywood products (rough, sanded, and specialties)","Manufacturing of softwood plywood products (rough, sanded, and specialties)"
2036040000,2036030000,B,B,True,"Manufacturing of hardwood plywood, excluding prefinished hardwood plywood",Manufacturing of wood sheathing products
2036040000,2036030009,B,D,False,"Manufacturing of hardwood plywood, excluding prefinished hardwood plywood","Manufacturing of hardwood plywood, excluding prefinished hardwood plywood"
2036045000,2036030000,B,B,True,"Manufacturing of waferboard, oriented strandboard, and cellulosic fiberboard (insulating board)",Manufacturing of wood sheathing products
2036045000,2036030003,B,D,False,"Manufacturing of waferboard, oriented strandboard, and cellulosic fiberboard (insulating board)",Manufacturing of cellulosic fiberboard (insulating board)
2036045000,2036030012,B,D,False,"Manufacturing of waferboard, oriented strandboard, and cellulosic fiberboard (insulating board)",Manufacturing of waferboard and oriented strandboard
2036050000,2036050000,B,B,False,Manufacturing of roofing asphalt,Manufacturing of roofing asphalt
2036075000,2036075000,B,B,False,Manufacturing of fibrated and nonfibrated asphaltic roofing coatings,Manufacturing of fibrated and nonfibrated asphaltic roofing coatings
2036075003,2036075003,D,D,False,Manufacturing of fibrated asphaltic roofing coatings,Manufacturing of fibrated asphaltic roofing coatings
2036075006,2036075006,D,D,False,Manufacturing of nonfibrated asphaltic roofing coatings,Manufacturing of nonfibrated asphaltic roofing coatings
2036100000,2036100000,B,B,False,"Manufacturing of other roofing asphalts and pitches, coatings, and cements","Manufacturing of other roofing asphalts and pitches, coatings, and cements"
2036100003,2036100003,D,D,False,Manufacturing of asphaltic roofing cements,Manufacturing of asphaltic roofing cements
